20741000,SILVER
20741000,THOMAS
20742000,SILVER
20742000,REVERE
20743000,SILVER
20743000,TOPEKA
20744000,SILVER
20744000,SANTA FE
20745000,CONKLING
20745000,SILVER
20747000,RANKIN
20747000,REVERE
20748000,OAKDALE
20748000,RANKIN
20749000,PALOU
20749000,RANKIN
20751000,QUESADA
20751000,RANKIN
20753000,REVERE
20753000,INDUSTRIAL
20754000,PALOU
20754000,SELBY
20755000,INDUSTRIAL
20755000,PALOU
20756000,QUESADA
20756000,SELBY
20757000,INDUSTRIAL
20757000,QUESADA
20758000,SELBY
20758000,INDUSTRIAL
20758000,OAKDALE
20759000,PALOU
20759000,DORMAN
20760000,BARNEVELD
20760000,PALOU
20761000,BARNEVELD
20761000,DORMAN
20762000,WATERVILLE
20762000,AUGUSTA
20763000,SILVER
20763000,WATERVILLE
20764000,ELMIRA
20764000,SILVER
20765000,CHARTER OAK
20765000,SILVER
20766000,ELMIRA
20766000,AUGUSTA
20767000,WATERVILLE
20767000,CONKLING
20769000,CHARTER OAK
20769000,AUGUSTA
20770000,SILVER
20770000,SAN BRUNO
20771000,SAN BRUNO
20771000,HALE
20772000,BARNEVELD
20772000,HALE
20773000,HELENA
20773000,BAY SHORE
20776000,ELMIRA
20776000,HELENA
20777000,HELENA
20777000,CHARTER OAK
20779000,LOOMIS
20779000,INDUSTRIAL
20779000,BOUTWELL
20783000,APPAREL
20783000,BARNEVELD
20785000,CHARTER OAK
20785000,INDUSTRIAL
20788000,INDUSTRIAL
20788000,SHAFTER
20788000,BARNEVELD
20790000,LOOMIS
20790000,WATERLOO
20791000,LOOMIS
20791000,FLOWER
20793000,SELBY
20793000,NEWCOMB
20794000,MILTON I ROSS
20794000,JERROLD
20795000,MILTON I ROSS
20795000,KIRKWOOD
20796000,INNES
20796000,MILTON I ROSS
20798000,JERROLD
20798000,LETTUCE
20799000,TOLAND
20799000,JERROLD
20800000,LETTUCE
20800000,KIRKWOOD
20801000,KIRKWOOD
20801000,TOLAND
20802000,TOLAND
20802000,NEWCOMB
20803000,TOLAND
20803000,OAKDALE
20804000,BARNEVELD
20804000,OAKDALE
20805000,MCKINNON
20805000,TOLAND
20806000,BARNEVELD
20806000,NEWCOMB
20807000,NAPOLEON
20807000,JERROLD
20808000,UPTON
20808000,JERROLD
20809000,APPAREL
20809000,BARNEVELD
20810000,BARNEVELD
20810000,OAKDALE
20811000,UPTON
20811000,MCKINNON
20812000,LOOMIS
20812000,BARNEVELD
20812000,MCKINNON
20813000,OAKDALE
20813000,LOOMIS
20814000,PATTERSON
20814000,FLOWER
20815000,FLOWER
20815000,BAY SHORE
20816000,BAY SHORE
20816000,OAKDALE
20817000,PATTERSON
20817000,OAKDALE
20820000,HOLLADAY
20820000,RUTLEDGE
20821000,HOLLADAY
20821000,COSTA
20822000,JERROLD
20822000,BARNEVELD
20824000,CESAR CHAVEZ
20824000,KANSAS
20825000,BAY SHORE
20825000,COSTA
20827000,BREWSTER
20827000,COSTA
20828000,BREWSTER
20828000,RUTLEDGE
20830000,HOLLADAY
20830000,YORK
20831000,HOLLADAY
20831000,WRIGHT
20833000,PERALTA
20833000,HOLLADAY
20834000,MONTCALM
20834000,WRIGHT
20835000,PERALTA
20835000,HAMPSHIRE
20837000,DELTA
20837000,HARKNESS
20838000,DELTA
20838000,WILDE
20841000,HARKNESS
20841000,MILL
20842000,ANKENY
20842000,HOLYOKE
20843000,DELTA
20843000,ANKENY
20844000,HAMILTON
20844000,DELTA
20846000,BOWDOIN
20846000,MANSELL
20847000,HAMILTON
20847000,MANSELL
20851000,ERVINE
20851000,CAMPBELL
20852000,OLMSTEAD
20852000,BOWDOIN
20853000,MANSELL
20853000,DARTMOUTH
20854000,OLMSTEAD
20854000,DARTMOUTH
20855000,COLBY
20855000,MANSELL
20856000,OLMSTEAD
20856000,COLBY
20858000,KAREN
20858000,HOLYOKE
20859000,SOMERSET
20859000,KAREN
20861000,HOLYOKE
20861000,WOOLSEY
20863000,HAMILTON
20863000,WOOLSEY
20864000,HOLYOKE
20864000,WAYLAND
20865000,BOWDOIN
20865000,DWIGHT
20866000,DARTMOUTH
20866000,DWIGHT
20867000,DWIGHT
20867000,HAMILTON
20868000,WOOLSEY
20868000,BOWDOIN
20869000,HAMILTON
20869000,WAYLAND
20870000,BOWDOIN
20870000,WAYLAND
20871000,UNIVERSITY
20871000,MANSELL
20872000,MANSELL
20872000,JOHN F SHELLEY
20874000,DWIGHT
20874000,COLBY
20875000,WOOLSEY
20875000,DARTMOUTH
20876000,WOOLSEY
20876000,COLBY
20877000,OLMSTEAD
