174000,Sat 02:00 06:00 FTTTTT,NorthEast,L
174000,Sun 02:00 06:00 TTTTTT,SouthWest,R
174000,Sat 02:00 06:00 FTTTTT,SouthWest,R
174000,HOL 02:00 06:00 TTTTTT,SouthWest,R
174000,Sun 02:00 06:00 TTTTTT,NorthEast,L
174000,Fri 02:00 06:00 FTTTTT,SouthWest,R
174000,HOL 02:00 06:00 TTTTTT,NorthEast,L
174000,Mon 02:00 06:00 FTTTTT,SouthWest,R
174000,Tue 02:00 06:00 FTTTTT,SouthWest,R
174000,Wed 02:00 06:00 FTTTTT,SouthWest,R
174000,Thu 02:00 06:00 FTTTTT,SouthWest,R
174000,Fri 02:00 06:00 FTTTTT,NorthEast,L
174000,Mon 02:00 06:00 FTTTTT,NorthEast,L
174000,Tue 02:00 06:00 FTTTTT,NorthEast,L
174000,Thu 02:00 06:00 FTTTTT,NorthEast,L
175000,Wed 02:00 06:00 FTTTTT,NorthEast,L
175000,Sat 02:00 06:00 FTTTTT,NorthEast,L
175000,Sun 02:00 06:00 TTTTTT,SouthWest,R
175000,Sat 02:00 06:00 FTTTTT,SouthWest,R
175000,HOL 02:00 06:00 TTTTTT,SouthWest,R
175000,Sun 02:00 06:00 TTTTTT,NorthEast,L
175000,Fri 02:00 06:00 FTTTTT,SouthWest,R
175000,HOL 02:00 06:00 TTTTTT,NorthEast,L
175000,Mon 02:00 06:00 FTTTTT,SouthWest,R
175000,Tue 02:00 06:00 FTTTTT,SouthWest,R
175000,Wed 02:00 06:00 FTTTTT,SouthWest,R
175000,Thu 02:00 06:00 FTTTTT,SouthWest,R
175000,Fri 02:00 06:00 FTTTTT,NorthEast,L
175000,Mon 02:00 06:00 FTTTTT,NorthEast,L
175000,Tue 02:00 06:00 FTTTTT,NorthEast,L
175000,Thu 02:00 06:00 FTTTTT,NorthEast,L
176000,Wed 02:00 06:00 FTTTTT,NorthEast,L
176000,Sat 02:00 06:00 FTTTTT,NorthEast,L
176000,Sun 02:00 06:00 TTTTTT,SouthWest,R
176000,Sat 02:00 06:00 FTTTTT,SouthWest,R
176000,HOL 02:00 06:00 TTTTTT,SouthWest,R
176000,Sun 02:00 06:00 TTTTTT,NorthEast,L
176000,Fri 02:00 06:00 FTTTTT,SouthWest,R
176000,HOL 02:00 06:00 TTTTTT,NorthEast,L
176000,Mon 02:00 06:00 FTTTTT,SouthWest,R
